"","county","id","odate","capacity.KW","rotor.diameter.m","hub.heigh.m","Manufacture","Type.designation","county.no","Type.of.location","Cadastral.district","Cadastral.no","X.east.coordinate","Y.north.coordinate","Distribution.company.number","Type.of.connection","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","ddate","eastWest","fullLoad","scrapped","time","survival","under100","under150","under450","InstallYear"
"7343","Ålborg","w570715000000012730",1999-04-08, 600, 44.00, 45.00,"Vestas","V 44-600",851,"LAND","Sindholt, Ajstruo sogn","1a",  561329.5,  6338844.4,"70073-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 668039,1025675, 958167, 961702, 868672,  974243,  925884, 823635, 1086245, 997313,  865642,  821906, 1019644,NA,"east",1561.98242,0, 4863, 4863+,0,0,0,"1999"
"7344","Ålborg","w570715000000010774",2001-08-08, 750, 48.00, 45.00,"NEG Micon","NM 48/750",851,"LAND","Oppelstrup by","3f",  561059.6,  6312752.9,"509","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 604822,1383643,1272612, 1464682, 1396071,1292075, 1539043,1440653, 1332760, 1299467, 1511611,NA,"east",1840.14904,0, 4010, 4010+,0,0,0,"2000"
"7345","Ålborg","w570715000000011481",1990-04-10, 300, 28.00, 31.00,"Nordtank","NTK 300-Nordtank",851,"LAND","nørrekær enge","30b",  524873.6,  6318628.5,"WNR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 260250, 398850, 391825, 414642, 420219, 377404, 329775, 351389, 392726, 343528, 366068, 293637, 284383, 328746,  408035,  377937, 331328,  473721, 351941,NA,NA,NA,2008-12-19,"east",1232.19863,1, 6828, 6828 ,0,0,1,"1990"
"7346","Ålborg","w570715000000007873",1988-03-25,  99, 19.00, 22.50,"Windmatic","VM 19 S",851,"LAND","Krastrup Hgd.","1an",  525794.7,  6314348.5,"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 154522, 219999, 216622, 206196, 172280, 180900, 206461, 211123, 166362, 194099, 229516, 171731, 205467, 176748, 140556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-12,"east",1987.18260,1, 5345, 5345 ,1,0,0,"1988"
"7347","Ålborg","w570715000000011559",1990-04-10, 300, 28.00, 31.00,"Nordtank","NTK 300-Nordtank",851,"LAND","nørrekær enge","29a",  525073.0,  6318680.0,"WNR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 260250, 398850, 391825, 414642, 420219, 377404, 329775, 351389, 392726, 343528, 366068, 293637, 284383, 328746,  408035,  377937, 331328,  473721, 351941,NA,NA,NA,2008-12-19,"east",1232.19863,1, 6828, 6828 ,0,0,1,"1990"
"7348","Ålborg","w570715000000086977",2009-08-04,2300, 93.00, 80.00,"SIEMENS","SWT 2.3-93",851,"LAND","Nørrekær Enge, Farstrup","83",  524454.8,  6318697.9,"535","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 3210382, 7261445, 8301000,NA,"east",3157.15000,0, 1092, 1092+,0,0,0,"2000"
"7349","Ålborg","w570715000000012181",1989-04-26, 200, 24.00, 28.70,"Wincon","W 200",851,"LAND","V. Hassing, Hals","19h",  568438.6,  6322286.3,"70037-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 190144, 405206, 435065, 425505, 462650, 491420, 430540, 376450, 420400, 460820, 380961, 428864, 370003, 372243, 346493,  388763,  362958, 320877,  344101, 298746,  328301,  304165,  383568,NA,"east",1941.55500,0, 8497, 8497+,0,0,1,"1989"
"7350","Ålborg","w570715000000011832",1987-10-14,  99, 19.00, 30.00,"Windmatic","99 kW",851,"LAND","Grindsted By, Hammer","4k",  564923.0,  6334414.0,"70006-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 24699, 160973, 167508, 171166, 160199, 153638, 163812, 175730, 151444, 130661, 147968, 149877, 129644, 126804, 120548, 105230,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-11,"east",1522.34632,1, 5507, 5507 ,1,0,0,"1987"
"7351","Ålborg","w570715000000008276",1989-04-13, 250, 26.00, 30.00,"Micon","530/250",851,"LAND","Restrup Hgd.","120",  549525.4,  6322112.5,"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 278978, 412043, 392213, 396710, 409840, 429540, 370350, 292720, 356090, 363470, 320799, 339170, 287438, 283792, 247826,  279949,  250427,  91283,NA,NA,NA,NA,NA,2006-06-27,"east",1358.09425,1, 6284, 6284 ,0,0,1,"1989"
"7352","Ålborg","w570715000000013614",1992-05-01, 300, 31.00, 30.00,"Nordtank","NTK 300/31-Nordtank",851,"LAND","Øster Halne by, Vadum sogn","52",  551562.8,  6333449.7,"WVA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  84900, 673485, 797375, 751950, 666275, 763500, 784725, 662569, 740363, 630641, 637333, 390927,  439331,  313687, 303973,  291571,  44500,       0,NA,NA,2009-12-17,"east",1852.54271,1, 6439, 6439 ,0,0,1,"1992"
"7353","Ålborg","w570715000000010729",2000-12-28, 750, 44.00, 45.00,"NEG Micon","NM 44/750",851,"LAND","Nørholm by","28a",  541949.6,  6319350.1,"452","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   1479,1250307,1329263,1190244, 1363395, 1292562,1154598, 1539830,1333459, 1204217, 1164154, 1412265,NA,"east",1709.60387,0, 4233, 4233+,0,0,0,"2000"
"7354","Ålborg","w570715000000010736",2000-12-28, 750, 44.00, 45.00,"NEG Micon","NM 44/750",851,"LAND","Nyrup by","1m",  541910.6,  6319128.5,"453","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,   2734,1230721,1318573,1175697, 1339005, 1250454,1138987, 1498911,1315773, 1176794, 1124308, 1371687,NA,"east",1675.89640,0, 4233, 4233+,0,0,0,"2000"
"7355","Ålborg","w570715000000057441",2002-10-14,2000, 76.00, 70.00,"BONUS","2 MW",851,"LAND","Vesterladen, Horsens","1a",  562486.3,  6326785.5,"71102-01/03","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 538132,3526506, 4368905, 4115936,3693720, 4728405,4114555, 3799540, 3670446, 4470679,NA,"east",2001.12581,0, 3578, 3578+,0,0,0,"2000"
"7356","Ålborg","w570715000000010767",2001-06-29, 750, 48.00, 45.00,"NEG Micon","NM 48/750",851,"LAND","Oppelstrup by","3f",  560938.2,  6312581.0,"508","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 657191,1383643,1272612, 1457176, 1320764,1209488, 1429305,1275115, 1273269, 1118060, 1395625,NA,"east",1739.17511,0, 4050, 4050+,0,0,0,"2000"
"7357","Ålborg","w570715000000012600",1996-04-03, 600, 42.00, 45.00,"Vestas","V 42-600",851,"LAND","Ajstrup by, Ajstrup","17f",  560190.1,  6338523.4,"70062-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 716600,1144600,1271800,1017391,1188265,1077537,1090133, 991454, 1097684, 1033889, 846106, 1084284,1110931,  999051,  954370, 1173071,NA,"east",1774.70179,0, 5963, 5963+,0,0,0,"1996"
"7358","Ålborg","w570715000000013294",1996-12-31, 750, 44.00, 46.00,"NEG Micon","NM 44/750",851,"LAND","Vrå Hovedgård, Ajstrup","2a",  562888.3,  6327908.9,"72000-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0,1208133,1397739,1087579,1205424,1114869,1151815,1025131, 1163585, 1093302, 953891, 1269268,1158351, 1017492,  941771, 1156576,NA,"east",1503.65238,0, 5691, 5691+,0,0,0,"1996"
"7359","Ålborg","w570715000000011498",1990-04-10, 300, 28.00, 31.00,"Nordtank","NTK 300-Nordtank",851,"LAND","nørrekær enge","30b",  524835.8,  6318797.5,"WNR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 260250, 398850, 391825, 414642, 420219, 377404, 329775, 351389, 392726, 343528, 366068, 293637, 284383, 328746,  408035,  377937, 331328,  473721, 351941,NA,NA,NA,2008-12-19,"east",1232.19863,1, 6828, 6828 ,0,0,1,"1990"
"7360","Ålborg","w570715000000013379",1997-10-27, 600, 48.00, 46.00,"NEG Micon","NM 1800-600",851,"LAND","Gåser By, Ø. Hassing","2ga",  573565.1,  6324221.6,"74000-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 231416,1620920,1276485,1461101,1216217,1349493,1211664, 1388583, 1319483,1200648, 1460565,1328792, 1301423, 1318464, 1424710,NA,"east",2237.67154,0, 5391, 5391+,0,0,0,"1997"
"7361","Ålborg","w570715000000013393",1997-10-27, 600, 48.00, 46.00,"NEG Micon","NM 1800-600",851,"LAND","Vesterheden, Ø. Hassing","1a",  573504.2,  6323958.3,"74000-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 210724,1616065,1303097,1470157,1207408,1349493,1211664, 1388583, 1319483,1200648, 1453735,1314024, 1255219, 1253088, 1394647,NA,"east",2223.41846,0, 5391, 5391+,0,0,0,"1997"
"7362","Ålborg","w570715000000012815",1996-12-31, 600, 42.30, 45.00,"Wind World","W 4200-600",851,"LAND","Tylstrup By, Ajstrup","3ao",  554579.3,  6343074.6,"710007","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0, 942455,1181061, 968999,1121943,1021314,1011825, 906154, 1060216,  975116, 867762, 1124434,1010987,  875342,  880326, 1062315,NA,"east",1660.46833,0, 5691, 5691+,0,0,0,"1996"
"7363","Ålborg","w570715000000009860",1997-12-22, 750, 44.00, 42.00,"NEG Micon","NM 750-175/44",851,"LAND","Lundgårde","2i",  531541.4,  6315700.9,"489","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  16813,1552959,1456614,1299916,1244366,1343934,1222260, 1310604, 1246137,1176622, 1503382,1366519, 1224779, 1188623, 1413558,NA,"east",1757.61179,0, 5335, 5335+,0,0,0,"1997"
"7364","Ålborg","w570715000000007910",1988-05-09, 150, 23.00, 30.00,"BONUS","20-150/30",851,"LAND","Vaarst by","13i",  562571.7,  6312442.1,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 222776, 407796, 401535, 382210, 393500, 384000, 392600, 368340, 305000, 352700, 364814, 349908, 316640, 317681, 313413, 296427,  315859,  209673, 241821,  300930, 334168,   86567,NA,NA,2009-06-19,"east",2249.67167,1, 7711, 7711 ,0,1,1,"1988"
"7365","Ålborg","w570715000000010712",2000-12-28, 750, 44.00, 45.00,"NEG Micon","NM 44/750",851,"LAND","Nyrup by","4a",  541685.2,  6318825.4,"451","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,    654,1323725,1416589,1300437, 1497444, 1392247,1252040, 1646851,1480745, 1306061, 1203287, 1582160,NA,"east",1842.59013,0, 4233, 4233+,0,0,0,"2000"
"7366","Ålborg","w570715000000012976",2000-01-14, 750, 48.00, 45.00,"NEG Micon","NM 48/750",851,"LAND","Vrå Hovedgård, Ajstrup","1af",  554328.7,  6340261.3,"71100-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354023,1332280,1298778,1199030, 1380031, 1249076,1143632, 1448818,1267597, 1184706, 1171246, 1415209,NA,"east",1690.02587,0, 4582, 4582+,0,0,0,"2000"
"7367","Ålborg","w570715000000012518",1993-10-28, 500, 39.00, 40.00,"Vestas","V 39-500",851,"LAND","Ajstrup, Ajstrup","17a",  560101.1,  6338346.0,"70059-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 180000,1056600, 945400, 835900, 916000, 967300, 814510, 898613, 800831, 826326, 749698,  840714,  790457, 713023,  917204, 860376,  754744,  662897,  873495,NA,"east",1688.30506,0, 6851, 6851+,0,0,0,"1993"
"7368","Ålborg","w570715000000057434",2002-10-14,2000, 76.00, 70.00,"BONUS","2 MW",851,"LAND","Vesterladen, Horsens","1a",  562661.6,  6326523.5,"71102-01/02","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 538132,3526506, 4368905, 4115936,3693720, 4728405,4114555, 3799540, 3670446, 4470679,NA,"east",2001.12581,0, 3578, 3578+,0,0,0,"2000"
"7369","Ålborg","w570715000000009259",1992-11-23, 200, 26.00, 30.00,"Wincon","W 200/26",851,"LAND","Lundby by","2h",  561651.3,  6314864.2,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  39700, 396470, 426600, 372120, 317090, 353580, 377140, 331441, 343444, 294151, 313950, 268978,  298233,  270250, 246362,  273130, 248568,  105790,NA,NA,2009-06-23,"east",1603.59594,1, 6056, 6056 ,0,0,1,"1992"
"7370","Ålborg","w570715000000057328",2002-12-19,2300, 82.40, 80.00,"BONUS","2,3 MW",851,"LAND","Klarup by","1b",  565527.8,  6322087.0,"044-435/5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4995157, 5689220, 5583698,5213161, 6287759,5943492, 5531030, 5338552, 6223977,NA,"east",2458.81441,0, 3512, 3512+,0,0,0,"2000"
"7371","Ålborg","w570715000000012488",1991-12-20, 200, 26.00, 30.00,"Wincon","W 200/26",851,"LAND","Voerbjerg","3b",  560481.5,  6327779.9,"70056-03","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0, 373650, 392400, 447090, 351400, 314800, 362540, 384970, 325628, 342546, 300939, 318700, 286874,  329959,  281804, 260684,  345114, 317199,  294760,  250365,  352201,NA,"east",1653.00579,0, 7529, 7529+,0,0,1,"1991"
"7372","Ålborg","w570715000000012006",1988-04-28, 225, 26.00, 30.00,"Nordex","N 27/225",851,"LAND","Stae By, V. Hassing","7q",  565022.0,  6324642.0,"70022-01","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 304904, 505665, 538724, 469420, 434000, 519210, 522040, 484750, 420070, 474630, 479430, 425395, 477393, 415044, 420547, 383022,  431619,  406525, 355660,  466151, 422796,  395096,  351943,  452043,NA,"east",1979.62222,0, 8860, 8860+,0,0,1,"1988"
"7373","Ålborg","w570715000000088216",2009-11-03,2300, 93.00, 80.00,"SIEMENS","SWT 2.3-93",851,"LAND","Lyngdrup by, Horsens","4L",  568431.6,  6333009.5,"72014","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  979576, 5437021, 6458868,NA,"east",2363.92217,0, 1001, 1001+,0,0,0,"2000"
"7374","Ålborg","w570715000000011528",1990-04-10, 300, 28.00, 31.00,"Nordtank","NTK 300-Nordtank",851,"LAND","nørrekær enge","33a",  525218.6,  6318160.5,"WNR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 260250, 398850, 391825, 414642, 420219, 377404, 329775, 351389, 392726, 343528, 366068, 293637, 284383, 328746,  408035,  377937, 331328,  473721, 351941,NA,NA,NA,2008-12-19,"east",1232.19863,1, 6828, 6828 ,0,0,1,"1990"
"7375","Ålborg","w570715000000013119",2000-12-28, 750, 48.00, 45.00,"NEG Micon","NM 48/750",851,"LAND","Vrå Hovedgård, Ajstrup","2bo",  555377.6,  6337255.2,"71300-00","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0, 792337,1257007,1147969, 1314720, 1224228,1106376, 1452479,1466269, 1291586, 1184791, 1510523,NA,"east",1631.70160,0, 4233, 4233+,0,0,0,"2000"
