,index,Unnamed: 0,plant_code,plant_name,report_year,state,county,ownership,sector,zip,lat,long,bal_auth_code,bal_auth_name,trans_owner,trans_owner_id,solar_cap,wind_cap,intermittent_cap,wat_source,isrsrvr,prop_interm_cap,prime_mover,uprate_or_repower,prop_gen,investment,plan_uprate_sum,op_year,nameplate,tot_nameplate,perc_intermittent,utility,plan_uprate,isRPS
3623,10892,10892,7048,Hill Mill,2014,ME,Androscoggin,S,2,4240,44.092904,-70.216965,ISNE,ISO New England Inc.,Central Maine Power Co,3266,0,207.1,207.1,Androscoggin River,0,493,HY,0,0,0,,1986,1.8,3330.4,0.062184723,0,0,1
3624,10893,10893,7048,Hill Mill,2014,ME,Androscoggin,S,2,4240,44.092904,-70.216965,ISNE,ISO New England Inc.,Central Maine Power Co,3266,0,207.1,207.1,Androscoggin River,0,493,HY,0,0,0,,1986,1.8,3330.4,0.062184723,0,0,1
3625,10894,10894,7048,Hill Mill,2014,ME,Androscoggin,S,2,4240,44.092904,-70.216965,ISNE,ISO New England Inc.,Central Maine Power Co,3266,0,207.1,207.1,Androscoggin River,0,493,HY,0,0,0,,1986,1.8,3330.4,0.062184723,0,0,1
3626,10901,10901,7051,Wrightsville Hydro Plant,2014,VT,Washington,S,1,5602,44.309693,-72.575305,ISNE,ISO New England Inc.,Washington Electric Coop Inc,20151,2,0,2,Wrightsville Dam Reservoir,1,0,HY,0,0,0,,1985,1,4.2,0.476190476,1,0,0
3627,10902,10902,7051,Wrightsville Hydro Plant,2014,VT,Washington,S,1,5602,44.309693,-72.575305,ISNE,ISO New England Inc.,Washington Electric Coop Inc,20151,2,0,2,Wrightsville Dam Reservoir,1,0,HY,0,0,0,,1985,1,4.2,0.476190476,1,0,0
3628,10903,10903,7051,Wrightsville Hydro Plant,2014,VT,Washington,S,1,5602,44.309693,-72.575305,ISNE,ISO New England Inc.,Washington Electric Coop Inc,20151,2,0,2,Wrightsville Dam Reservoir,1,0,HY,0,0,0,,1985,1,4.2,0.476190476,1,0,0
3629,10908,10908,7056,Bolton Falls,2014,VT,Washington,S,1,5676,44.359381,-72.81673,ISNE,ISO New England Inc.,Green Mountain Power Corp,7601,24.1,81,105.1,Winooski River,0,0,HY,0,0,0,,1986,8.8,433.4,0.242501154,1,0,1
3630,10909,10909,7056,Bolton Falls,2014,VT,Washington,S,1,5676,44.359381,-72.81673,ISNE,ISO New England Inc.,Green Mountain Power Corp,7601,24.1,81,105.1,Winooski River,0,0,HY,0,0,0,,1986,8.8,433.4,0.242501154,1,0,1
3634,10923,10923,7066,Stampede,2014,CA,Sierra,S,1,96161,39.470447,-120.10455,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Little Truckee River,0,1097.8,HY,0,0,0,,1988,3.6,14643.9,0.033939046,1,0,1
3635,10924,10924,7066,Stampede,2014,CA,Sierra,S,1,96161,39.470447,-120.10455,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Little Truckee River,0,1097.8,HY,0,0,0,,1988,3.6,14643.9,0.033939046,1,0,1
3642,10949,10949,7072,Mojave Siphon,2014,CA,San Bernardino,S,1,92345,34.307444,-117.323548,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,California Aqueduct,0,2602.7,HY,0,0,0,,1996,32.7,25231.4,0.267246368,1,0,1
3643,10950,10950,7072,Mojave Siphon,2014,CA,San Bernardino,S,1,92345,34.307444,-117.323548,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,California Aqueduct,0,2602.7,HY,0,0,0,,1996,32.7,25231.4,0.267246368,1,0,1
3644,10951,10951,7072,Mojave Siphon,2014,CA,San Bernardino,S,1,92345,34.307444,-117.323548,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,California Aqueduct,0,2602.7,HY,0,0,0,,1996,32.7,25231.4,0.267246368,1,0,1
3645,10956,10956,7079,Upper Salmon B,2014,ID,Twin Falls,S,1,83332,42.766397,-114.908236,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1947,16.5,3487.7,0.191530235,1,0,1
3646,10957,10957,7079,Upper Salmon B,2014,ID,Twin Falls,S,1,83332,42.766397,-114.908236,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1947,16.5,3487.7,0.191530235,1,0,1
3652,10973,10973,7113,PEC Headworks,2014,WA,Grant,J,1,98837,47.159553,-119.896306,GCPD,"Public Utility District No. 2 of Grant County, Washington",PUD No 2 of Grant County,14624,0,0,0,Potholes Reservoir,1,0,HY,0,0,0,,1990,6.6,1041.2,0,1,0,1
3653,10978,10978,7115,Hoist,2014,MI,Marquette,S,1,49866,46.5628,-87.5686,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Upper Peninsula Power Co,19578,0,0,0,Dead River,0,0,HY,0,0,0,,1988,3.4,201.4,0,1,0,1
3654,10979,10979,7115,Hoist,2014,MI,Marquette,S,1,49866,46.5628,-87.5686,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Upper Peninsula Power Co,19578,0,0,0,Dead River,0,0,HY,0,0,0,,1988,3.4,201.4,0,1,0,1
3655,10984,10984,7116,McClure Dam,2014,MI,Marquette,S,1,49855,46.5717,-87.4764,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Upper Peninsula Power Co,19578,0,0,0,Dead River,0,0,HY,0,0,0,,1988,8,201.4,0,1,0,1
3656,10985,10985,7116,McClure Dam,2014,MI,Marquette,S,1,49855,46.5717,-87.4764,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Upper Peninsula Power Co,19578,0,0,0,Dead River,0,0,HY,0,0,0,,1988,8,201.4,0,1,0,1
3657,10988,10988,7118,Cataract (MI),2014,MI,Marquette,S,2,49841,46.3156,-87.5128,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Upper Peninsula Power Co,19578,0,0,0,Escanaba River,0,0,HY,0,0,0,,1988,2,201.4,0,0,0,1
3664,11015,11015,7125,Bad Creek,2014,SC,Oconee,S,1,29676,35.0075,-82.9975,DUK,Duke Energy Carolinas,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Lake Jocassee - Bad Creek,1,949,PS,0,0,0,,1991,1296,27874.8,0.007440412,1,0,1
3665,11016,11016,7125,Bad Creek,2014,SC,Oconee,S,1,29676,35.0075,-82.9975,DUK,Duke Energy Carolinas,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Lake Jocassee - Bad Creek,1,949,PS,0,0,0,,1991,1296,27874.8,0.007440412,1,0,1
3666,11017,11017,7125,Bad Creek,2014,SC,Oconee,S,1,29676,35.0075,-82.9975,DUK,Duke Energy Carolinas,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Lake Jocassee - Bad Creek,1,949,PS,0,0,0,,1991,1296,27874.8,0.007440412,1,0,1
3667,11018,11018,7125,Bad Creek,2014,SC,Oconee,S,1,29676,35.0075,-82.9975,DUK,Duke Energy Carolinas,"Duke Energy Carolinas, LLC",5416,207.4,0,207.4,Lake Jocassee - Bad Creek,1,949,PS,0,0,0,,1991,1296,27874.8,0.007440412,1,0,1
3668,11021,11021,7127,Wynoochee,2014,WA,Grays Harbor,S,1,98520,47.385072,-123.605225,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",Tacoma City of,18429,0,0,0,Wynoochee River,0,0,HY,0,0,0,,1994,12.8,958.4,0,1,0,1
3669,11026,11026,7128,William F Matson Generating Station,2014,PA,HUNTINGDON,S,1,16652,40.432915,-78.002887,PJM,"PJM Interconnection, LLC",Pennsylvania Electric Co,14711,0,431.7,431.7,Raystown Branch Juniata River,0,0,HY,0,0,0,,1988,21.7,6916.4,0.062416864,1,0,1
3670,11027,11027,7128,William F Matson Generating Station,2014,PA,HUNTINGDON,S,1,16652,40.432915,-78.002887,PJM,"PJM Interconnection, LLC",Pennsylvania Electric Co,14711,0,431.7,431.7,Raystown Branch Juniata River,0,0,HY,0,0,0,,1988,21.7,6916.4,0.062416864,1,0,1
3671,11030,11030,7129,Thermalito Diverson Dam,2014,CA,Butte,S,1,95966,39.528749,-121.546359,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Penstocks Feather River,0,1506.3,HY,0,0,0,,1987,3.4,32935.2,0.096182807,1,0,1
3672,11033,11033,7132,Pine View Dam,2014,UT,Weber,S,1,84401,41.254331,-111.848525,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,Ogden River,0,3840.9,HY,0,0,0,,1991,1.8,14637.7,0.151929606,1,0,1
3673,11040,11040,7135,Whillock,2014,AR,Conway,S,1,72110,35.127591,-92.790273,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1993,32.4,12371.2,0,1,0,0
3674,11041,11041,7135,Whillock,2014,AR,Conway,S,1,72110,35.127591,-92.790273,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1993,32.4,12371.2,0,1,0,0
3675,11042,11042,7135,Whillock,2014,AR,Conway,S,1,72110,35.127591,-92.790273,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1993,32.4,12371.2,0,1,0,0
3677,11052,11052,7147,Mill Creek 3,2014,CA,San Bernardino,S,1,96061,34.088019,-117.039539,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,Mill Creek,0,2602.7,HY,0,0,0,,1903,3,25231.4,0.267246368,1,0,1
3678,11053,11053,7147,Mill Creek 3,2014,CA,San Bernardino,S,1,96061,34.088019,-117.039539,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,Mill Creek,0,2602.7,HY,0,0,0,,1903,3,25231.4,0.267246368,1,0,1
3679,11054,11054,7147,Mill Creek 3,2014,CA,San Bernardino,S,1,96061,34.088019,-117.039539,CISO,California Independent System Operator,Southern California Edison Co,17609,3220.2,3522.8,6743,Mill Creek,0,2602.7,HY,0,0,0,,1903,3,25231.4,0.267246368,1,0,1
3680,11059,11059,7151,Stony Gorge,2014,CA,Glenn,S,1,95939,39.586864,-122.533248,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Stony Gorge Reservoir,1,1506.3,HY,0,0,0,,1986,5,32935.2,0.096182807,1,0,1
3681,11060,11060,7151,Stony Gorge,2014,CA,Glenn,S,1,95939,39.586864,-122.533248,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Stony Gorge Reservoir,1,1506.3,HY,0,0,0,,1986,5,32935.2,0.096182807,1,0,1
3682,11069,11069,7164,Waddell,2014,AZ,Maricopa,W,1,85383,33.8447,-112.2714,WALC,Western Area Power Administration - Desert Southwest Region,U S Bureau of Reclamation,2518,0,0,0,Agua Fria River,1,0,PS,0,0,0,,1993,40,2449.3,0,1,0,1
3683,11070,11070,7164,Waddell,2014,AZ,Maricopa,W,1,85383,33.8447,-112.2714,WALC,Western Area Power Administration - Desert Southwest Region,U S Bureau of Reclamation,2518,0,0,0,Agua Fria River,1,0,PS,0,0,0,,1993,40,2449.3,0,1,0,1
3684,11071,11071,7164,Waddell,2014,AZ,Maricopa,W,1,85383,33.8447,-112.2714,WALC,Western Area Power Administration - Desert Southwest Region,U S Bureau of Reclamation,2518,0,0,0,Agua Fria River,1,0,PS,0,0,0,,1993,40,2449.3,0,1,0,1
3685,11072,11072,7164,Waddell,2014,AZ,Maricopa,W,1,85383,33.8447,-112.2714,WALC,Western Area Power Administration - Desert Southwest Region,U S Bureau of Reclamation,2518,0,0,0,Agua Fria River,1,0,PS,0,0,0,,1993,40,2449.3,0,1,0,1
3686,11077,11077,7166,Murray,2014,AR,Pulaski,S,1,72115,34.7956,-92.3569,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1988,45.4,12371.2,0,1,0,0
3687,11078,11078,7166,Murray,2014,AR,Pulaski,S,1,72115,34.7956,-92.3569,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1988,45.4,12371.2,0,1,0,0
3688,11081,11081,7168,Chester Lake,2014,AK,Prince of Wales Ketchikan,S,1,99926,55.116879,-131.545879,,,Metlakatla Power & Light,12385,0,0,0,Chester Lake,1,0,HY,0,0,0,,1988,1,8.2,0,1,0,0
3696,11109,11109,7179,Headgate Rock,2014,AZ,La Paz,S,1,85344,34.168264,-114.277356,WALC,Western Area Power Administration - Desert Southwest Region,Colorado River Indian Irr Proj,3990,0,0,0,Colorado River,0,0,HY,0,0,0,,1993,19.5,19.5,0,1,0,1
3697,11110,11110,7179,Headgate Rock,2014,AZ,La Paz,S,1,85344,34.168264,-114.277356,WALC,Western Area Power Administration - Desert Southwest Region,Colorado River Indian Irr Proj,3990,0,0,0,Colorado River,0,0,HY,0,0,0,,1993,19.5,19.5,0,1,0,1
3698,11111,11111,7179,Headgate Rock,2014,AZ,La Paz,S,1,85344,34.168264,-114.277356,WALC,Western Area Power Administration - Desert Southwest Region,Colorado River Indian Irr Proj,3990,0,0,0,Colorado River,0,0,HY,0,0,0,,1993,19.5,19.5,0,1,0,1
3701,11122,11122,7183,Newhalen,2014,AK,Lake and Peninsula,S,1,99606,59.899054,-154.698735,,,"I-N-N Electric Coop, Inc",9188,0,0,0,Tazimina River,0,0,HY,0,0,0,,1998,0.8,1.7,0,1,0,0
3702,11123,11123,7183,Newhalen,2014,AK,Lake and Peninsula,S,1,99606,59.899054,-154.698735,,,"I-N-N Electric Coop, Inc",9188,0,0,0,Tazimina River,0,0,HY,0,0,0,,1998,0.8,1.7,0,1,0,0
3703,11126,11126,7189,Whiskeytown,2014,CA,SHASTA,S,1,96001,40.597617,-122.538683,WALC,Western Area Power Administration - Desert Southwest Region,Western Area Power Administration,27000,0,497,497,Whiskeytown Lake,1,1097.8,HY,0,0,0,,1986,3.5,14643.9,0.033939046,1,0,1
3708,11143,11143,7190,Milner Hydro,2014,ID,Cassia,S,1,83344,42.526786,-114.036889,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1992,58.7,3487.7,0.191530235,1,0,1
3709,11144,11144,7190,Milner Hydro,2014,ID,Cassia,S,1,83344,42.526786,-114.036889,IPCO,Idaho Power Company,Idaho Power Co,9191,0,668,668,Snake River,0,90,HY,0,0,0,,1992,58.7,3487.7,0.191530235,1,0,1
3710,11149,11149,7191,Tallassee Hydro Project,2014,GA,CLARKE,S,2,30607,33.989153,-83.498448,SOCO,"Southern Company Services, Inc. - Trans",Georgia Transmission Corp,7197,37.7,0,37.7,Middle Oconee River,0,20,HY,0,0,0,,1986,2.3,8422.9,0.004475893,0,0,0
3711,11150,11150,7191,Tallassee Hydro Project,2014,GA,CLARKE,S,2,30607,33.989153,-83.498448,SOCO,"Southern Company Services, Inc. - Trans",Georgia Transmission Corp,7197,37.7,0,37.7,Middle Oconee River,0,20,HY,0,0,0,,1986,2.3,8422.9,0.004475893,0,0,0
3716,11168,11168,7200,Robert D Willis,2014,TX,Jasper,S,1,75951,30.7975,-94.1756,MISO,"Midcontinent Independent Transmission System Operator, Inc..","Jasper-Newton Elec Coop, Inc",9668,0,0,0,Angelina River,0,0,HY,0,0,0,,1989,8,8,0,1,0,1
3717,11169,11169,7200,Robert D Willis,2014,TX,Jasper,S,1,75951,30.7975,-94.1756,MISO,"Midcontinent Independent Transmission System Operator, Inc..","Jasper-Newton Elec Coop, Inc",9668,0,0,0,Angelina River,0,0,HY,0,0,0,,1989,8,8,0,1,0,1
3720,11178,11178,7229,Black Butte,2014,CA,Tehama,S,1,95963,39.814905,-122.332335,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Black Butte Lake,1,1506.3,HY,0,0,0,,1988,6.1,32935.2,0.096182807,1,0,1
3727,11199,11199,7233,Tesla,2014,CO,El Paso,S,1,80840,38.973655,-104.901141,WACM,Western Area Power Administration - Rocky Mountain Region,Colorado Springs City of,3989,7.5,0,7.5,Municipality,0,2,HY,0,0,0,,1997,27.6,1182.5,0.006342495,1,0,1
3730,11212,11212,7246,Dam 2,2014,AR,Desha,S,1,71639,33.986501,-91.315788,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1999,102.6,12371.2,0,1,0,0
3731,11213,11213,7246,Dam 2,2014,AR,Desha,S,1,71639,33.986501,-91.315788,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1999,102.6,12371.2,0,1,0,0
3732,11214,11214,7246,Dam 2,2014,AR,Desha,S,1,71639,33.986501,-91.315788,MISO,"Midcontinent Independent Transmission System Operator, Inc..",Entergy Arkansas Inc,814,0,0,0,Arkansas River,0,0,HY,0,0,0,,1999,102.6,12371.2,0,1,0,0
3737,11229,11229,7259,Skookumchuck,2014,WA,Thurston,W,2,98530,46.7844,-122.7197,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Skookumchuck River,0,373.8,HY,0,0,0,,1990,1,34996.4,0.132256461,0,0,1
3738,11234,11234,7279,O'Shaughnessy Hydro,2014,OH,Delaware,S,1,43017,40.153328,-83.126719,PJM,"PJM Interconnection, LLC",Columbus Southern Power Co,4062,0,0,0,O'Shaughnessy Reservoir,1,0,HY,0,0,0,,1988,5.2,3480.6,0,1,0,1
3739,11235,11235,7279,O'Shaughnessy Hydro,2014,OH,Delaware,S,1,43017,40.153328,-83.126719,PJM,"PJM Interconnection, LLC",Columbus Southern Power Co,4062,0,0,0,O'Shaughnessy Reservoir,1,0,HY,0,0,0,,1988,5.2,3480.6,0,1,0,1
3743,11251,11251,7317,Buffalo Bill,2014,WY,Park,S,1,82414,44.508169,-109.170661,WAUW,Western Area Power Administration UGP West,Western Area Power Administration,27000,0,497,497,Shoshone River,0,1097.8,HY,0,0,0,,1992,18,14643.9,0.033939046,1,0,1
3744,11252,11252,7317,Buffalo Bill,2014,WY,Park,S,1,82414,44.508169,-109.170661,WAUW,Western Area Power Administration UGP West,Western Area Power Administration,27000,0,497,497,Shoshone River,0,1097.8,HY,0,0,0,,1992,18,14643.9,0.033939046,1,0,1
3745,11253,11253,7317,Buffalo Bill,2014,WY,Park,S,1,82414,44.508169,-109.170661,WAUW,Western Area Power Administration UGP West,Western Area Power Administration,27000,0,497,497,Shoshone River,0,1097.8,HY,0,0,0,,1992,18,14643.9,0.033939046,1,0,1
3746,11256,11256,7338,Grizzly,2014,CA,Plumas,S,1,95971,39.889287,-121.279173,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Buck Lake,1,1506.3,HY,0,0,0,,1993,22,32935.2,0.096182807,1,0,1
3755,11285,11285,7367,Bradley Lake,2014,AK,Kenai Peninsula,W,1,99603,59.77862,-150.94015,,Chugach Electric Assn Inc,Alaska Energy Authority,42889,0,0,0,Bradley Lake,1,0,HY,0,0,0,,1991,126,126,0,1,0,0
3756,11286,11286,7367,Bradley Lake,2014,AK,Kenai Peninsula,W,1,99603,59.77862,-150.94015,,Chugach Electric Assn Inc,Alaska Energy Authority,42889,0,0,0,Bradley Lake,1,0,HY,0,0,0,,1991,126,126,0,1,0,0
3757,11289,11289,7372,McPhee,2014,CO,Montezuma,S,1,81302,37.57522,-108.574002,WACM,Western Area Power Administration - Rocky Mountain Region,Western Area Power Administration,27000,0,497,497,McPhee Reservoir-Dolores River,1,1097.8,HY,0,0,0,,1992,1.2,14643.9,0.033939046,1,0,1
3758,11292,11292,7373,Towaoc,2014,CO,Montezuma,S,1,81302,37.429538,-108.574871,WACM,Western Area Power Administration - Rocky Mountain Region,Western Area Power Administration,27000,0,497,497,McPhee Reservoir-Dolores River,1,1097.8,HY,0,0,0,,1993,11.4,14643.9,0.033939046,1,0,1
3759,11297,11297,7427,Cowlitz Falls,2014,WA,Lewis,S,1,98377,46.4661,-122.1097,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Cowlitz River,0,373.8,HY,0,0,0,,1994,70,34996.4,0.132256461,1,0,1
3760,11298,11298,7427,Cowlitz Falls,2014,WA,Lewis,S,1,98377,46.4661,-122.1097,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Cowlitz River,0,373.8,HY,0,0,0,,1994,70,34996.4,0.132256461,1,0,1
3761,11301,11301,7431,Dalles Dam North Fishway Project,2014,OR,Wasco,S,1,97058,45.614375,-121.136885,BPAT,Bonneville Power Administration,PUD No 1 of Klickitat County,10393,0,565.1,565.1,Columbia River,0,0,HY,0,0,0,,1991,6.5,902.4,0.626218972,1,0,1
3762,11306,11306,7458,Ruedi,2014,CO,Eagle,S,1,81611,39.363056,-106.821944,PSCO,Public Service Company of Colorado,"Holy Cross Electric Assn, Inc",8773,0,0,0,Fryingpan River,0,1.5,HY,0,0,0,,1985,5,25.9,0,1,0,1
3763,11311,11311,7474,Upper Sterling,2014,IL,Whiteside,S,1,61071,41.787115,-89.677526,MISO,"Midcontinent Independent Transmission System Operator, Inc..",City of Rock Falls,16198,0,0,0,Municipality Wells,0,0,HY,0,0,0,,1988,2.2,19.2,0,1,0,1
3764,11312,11312,7474,Upper Sterling,2014,IL,Whiteside,S,1,61071,41.787115,-89.677526,MISO,"Midcontinent Independent Transmission System Operator, Inc..",City of Rock Falls,16198,0,0,0,Municipality Wells,0,0,HY,0,0,0,,1988,2.2,19.2,0,1,0,1
3765,11317,11317,7489,Lake Mendocino,2014,CA,MENDOCINO,S,1,95482,39.197222,-123.185556,CISO,California Independent System Operator,City of Ukiah - (CA),19397,0,0,0,Lake Mendocino,1,0,HY,0,0,0,,1987,3.5,3.5,0,1,0,1
3766,11318,11318,7489,Lake Mendocino,2014,CA,MENDOCINO,S,1,95482,39.197222,-123.185556,CISO,California Independent System Operator,City of Ukiah - (CA),19397,0,0,0,Lake Mendocino,1,0,HY,0,0,0,,1987,3.5,3.5,0,1,0,1
3767,11321,11321,7493,King Cove,2014,AK,Aleutians East,S,1,99612,55.061683,-162.3103,,,City of King Cove,9897,0,0,0,Delta Creek,0,0,HY,0,0,0,,1995,0.8,2.6,0,1,0,0
3768,11324,11324,7507,Deadwood Creek,2014,CA,Yuba,S,1,95930,39.53,-121.095833,CISO,California Independent System Operator,Pacific Gas & Electric Co,14328,1500.3,1667.5,3167.8,Deadwood Creek,0,1506.3,HY,0,0,0,,1993,2,32935.2,0.096182807,1,0,1
3769,11327,11327,7508,Stone Creek,2014,OR,Clackamas,S,1,97023,45.081111,-121.886611,PGE,Portland General Electric Company,Portland General Electric Company,15248,4.3,0,4.3,South Fork Clackamas River,0,0,HY,0,0,0,,1994,12,2071,0.002076292,1,0,1
3771,11333,11333,7511,McNary Dam Fish Attraction Project,2014,WA,Benton,J,1,99346,45.940034,-119.299078,BPAT,Bonneville Power Administration,Bonneville Power Admin,1738,0,4628.5,4628.5,Columbia River,0,373.8,HY,0,0,0,,1997,10,34996.4,0.132256461,1,0,1
3780,11361,11361,7541,Spirit Mountain,2014,WY,Park,S,1,82414,44.512699,-109.129878,WAUW,Western Area Power Administration UGP West,Western Area Power Administration,27000,0,497,497,Shoshone River,0,1097.8,HY,0,0,0,,1994,4.5,14643.9,0.033939046,1,0,1
3781,11364,11364,7545,Kaw Hydro,2014,OK,Kay,S,1,74604,36.6994,-96.9278,OKGE,Oklahoma Gas And Electric Co.,Oklahoma Municipal Power Auth,14077,0,0,0,Kaw Reservoir,1,0,HY,0,0,0,,1989,37,171.3,0,1,0,0
3782,11369,11369,7548,Causey,2014,UT,Weber,W,1,84317,41.297229,-111.588849,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,Causey Reservoir,1,3840.9,HY,0,0,0,,1998,2.1,14637.7,0.151929606,1,0,1
3783,11370,11370,7548,Causey,2014,UT,Weber,W,1,84317,41.297229,-111.588849,PACE,PacifiCorp - East,PacifiCorp,14354,2,2221.9,2223.9,Causey Reservoir,1,3840.9,HY,0,0,0,,1998,2.1,14637.7,0.151929606,1,0,1
3788,11387,11387,7583,Talcville,2014,NY,St Lawrence,S,2,13635,44.3083,-75.3083,NYIS,New York Independent System Operator,National Grid,56404,13.4,411,424.4,Oswegatchie,0,358.1,HY,0,0,0,,1986,1.1,8460.6,0.050161927,0,0,1
3789,11388,11388,7583,Talcville,2014,NY,St Lawrence,S,2,13635,44.3083,-75.3083,NYIS,New York Independent System Operator,National Grid,56404,13.4,411,424.4,Oswegatchie,0,358.1,HY,0,0,0,,1986,1.1,8460.6,0.050161927,0,0,1
3790,11397,11397,7588,H M Jackson,2014,WA,Snohomish,S,1,98294,47.9084,-121.8144,BPAT,Bonneville Power Administration,Snohomish County PUD No 1,17470,0,0,0,Sultan River,0,0,HY,0,0,0,,1984,111.8,119.3,0,1,0,1
3791,11398,11398,7588,H M Jackson,2014,WA,Snohomish,S,1,98294,47.9084,-121.8144,BPAT,Bonneville Power Administration,Snohomish County PUD No 1,17470,0,0,0,Sultan River,0,0,HY,0,0,0,,1984,111.8,119.3,0,1,0,1
3792,11399,11399,7588,H M Jackson,2014,WA,Snohomish,S,1,98294,47.9084,-121.8144,BPAT,Bonneville Power Administration,Snohomish County PUD No 1,17470,0,0,0,Sultan River,0,0,HY,0,0,0,,1984,111.8,119.3,0,1,0,1
3793,11400,11400,7588,H M Jackson,2014,WA,Snohomish,S,1,98294,47.9084,-121.8144,BPAT,Bonneville Power Administration,Snohomish County PUD No 1,17470,0,0,0,Sultan River,0,0,HY,0,0,0,,1984,111.8,119.3,0,1,0,1
3797,11412,11412,7593,El Vado Dam,2014,NM,Rio Arriba,S,1,87575,36.592775,-106.73213,WACM,Western Area Power Administration - Rocky Mountain Region,"Tri-State G & T Assn, Inc",30151,30.6,51,81.6,Rio Chama,0,1.9,HY,0,0,0,,1988,8,2101.9,0.038822018,1,0,1
3798,11417,11417,7594,Belleville Dam,2014,WV,Wood,J,1,26133,39.1192,-81.7375,PJM,"PJM Interconnection, LLC",Ohio Power Co,14006,10,0,10,Ohio River,0,79.8,HY,0,0,0,,1999,42,12096.3,0.000826699,1,0,1
